code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
7A47000,Emerg bypass femoral art by fem/pop art anast c prosth NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""43651"", ""Category"": ""Other PAD procedures (3)""}]"
7A12y00,Other specified other bypass of bifurcation of aorta,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""55825"", ""Category"": ""Other PAD procedures (3)""}]"
G742600,Embolism and thrombosis of the anterior tibial artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""69232"", ""Category"": ""Leg or aortic embolism or thrombosis (8)""}]"
G702.00,Extremity artery atheroma,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""14797"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A4A.11,Other open operations on common femoral artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""60212"", ""Category"": ""Other PAD procedures (3)""}]"
7A10200,Axillo-bifemoral bypass graft,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""34153"", ""Category"": ""Other PAD procedures (3)""}]"
7A48C00,Bypass femoral artery by femoral/femoral art anastomosis NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""45428"", ""Category"": ""Other PAD procedures (3)""}]"
7A48700,Bypass popliteal artery by pop/tib a anast c vein graft NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""48700"", ""Category"": ""Other PAD procedures (3)""}]"
7A48500,Bypass popliteal artery by pop/tib a anast c prosthesis NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""60465"", ""Category"": ""Other PAD procedures (3)""}]"
7A47.11,Other emerg bypass femoral or popliteal art by anastomosis,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""72491"", ""Category"": ""Other PAD procedures (3)""}]"
7A4A100,Repair of popliteal artery NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""28119"", ""Category"": ""Other PAD procedures (3)""}]"
7A49500,Profundoplasty and patch repair of popliteal artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""63605"", ""Category"": ""Other PAD procedures (3)""}]"
7A47z00,Other emergency bypass of femoral or popliteal artery NOS,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""68320"", ""Category"": ""Other PAD procedures (3)""}]"
7A47.00,Other emergency bypass of femoral artery or popliteal artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""9099"", ""Category"": ""Other PAD procedures (3)""}]"
R055011,[D]Peripheral circulatory failure,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""30484"", ""Category"": ""Peripheral vascular disease (7)""}]"
R054300,[D]Widespread diabetic foot gangrene,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""31053"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A12112,Dacron aortofemoral Y graft,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""28166"", ""Category"": ""Other PAD procedures (3)""}]"
C107z00,Diabetes mellitus NOS with peripheral circulatory disorder,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""65025"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A41B00,Bypass leg artery by aorta/com femoral art anastomosis NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""55554"", ""Category"": ""Other PAD procedures (3)""}]"
C109F11,Type II diabetes mellitus with peripheral angiopathy,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""54899"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A41211,Emergency femoro-femoral prosthetic cross over graft,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""43648"", ""Category"": ""Other PAD procedures (3)""}]"
7A48600,Bypass femoral artery by fem/tib art anast c vein graft NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""41823"", ""Category"": ""Other PAD procedures (3)""}]"
7A47.14,Other emergency bypass of popliteal artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""39776"", ""Category"": ""Other PAD procedures (3)""}]"
7A12100,Bypass bifurc aorta by anastom aorta to femoral artery NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""2761"", ""Category"": ""Other PAD procedures (3)""}]"
7A4B400,Percutaneous transluminal embolisation of femoral artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""71041"", ""Category"": ""Other PAD procedures (3)""}]"
7A4B100,Percutaneous transluminal angioplasty of popliteal artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""29112"", ""Category"": ""Other PAD procedures (3)""}]"
7A48E00,Femoro-femoral prosthetic cross over graft,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""22016"", ""Category"": ""Other PAD procedures (3)""}]"
7A48A00,Bypass femoral artery by fem/peron a anast c vein graft NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""53675"", ""Category"": ""Other PAD procedures (3)""}]"
7A42000,Endarterectomy and patch repair of iliac artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""62818"", ""Category"": ""Other PAD procedures (3)""}]"
G74y100,Embolism and/or thrombosis of the internal iliac artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""32634"", ""Category"": ""Leg or aortic embolism or thrombosis (8)""}]"
G73y600,Acroparaesthesia - unspecified,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""3715"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A44400,Percutaneous transluminal insertion of iliac artery stent,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""24229"", ""Category"": ""Other PAD procedures (3)""}]"
G73y100,Peripheral angiopathic disease EC NOS,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""23871"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A48.12,Other bypass of common femoral artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""37787"", ""Category"": ""Other PAD procedures (3)""}]"
G73zz00,Peripheral vascular disease NOS,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""2760"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A42z00,Reconstruction of iliac artery NOS,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""62866"", ""Category"": ""Other PAD procedures (3)""}]"
7A50300,Revision of reconstruction of popliteal artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""65286"", ""Category"": ""Other PAD procedures (3)""}]"
7A48.11,Other bypass of femoral or popliteal artery by anastomosis,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""61974"", ""Category"": ""Other PAD procedures (3)""}]"
M271300,Arterial leg ulcer,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""11624"", ""Category"": ""Peripheral vascular disease (7)""}]"
C107300,IDDM with peripheral circulatory disorder,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""69124"", ""Category"": ""Peripheral vascular disease (7)""}]"
G73..13,Peripheral ischaemia,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""6827"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A48100,Bypass popliteal artery by pop/pop a anast c prosthesis NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""64555"", ""Category"": ""Other PAD procedures (3)""}]"
7A49100,Endarterectomy and patch repair of popliteal artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""52695"", ""Category"": ""Other PAD procedures (3)""}]"
7A12.00,Other bypass of bifurcation of aorta,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""36952"", ""Category"": ""Other PAD procedures (3)""}]"
7A43011,Repair of common iliac artery NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""66437"", ""Category"": ""Other PAD procedures (3)""}]"
7A42011,Endarterectomy and patch repair of common iliac artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""36065"", ""Category"": ""Other PAD procedures (3)""}]"
7A50200,Revision of reconstruction involving femoral artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""18038"", ""Category"": ""Other PAD procedures (3)""}]"
7A4B900,Percutaneous transluminal insertion of stent femoral artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""81445"", ""Category"": ""Other PAD procedures (3)""}]"
7A47C00,Emerg bypass femoral artery by fem/fem art anastomosis NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""48939"", ""Category"": ""Other PAD procedures (3)""}]"
7A4B500,Percutaneous transluminal embolisation of popliteal artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""40619"", ""Category"": ""Other PAD procedures (3)""}]"
7A4A311,Open thrombectomy of popliteal artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""42645"", ""Category"": ""Other PAD procedures (3)""}]"
C107000,"Diabetes mellitus, juvenile +peripheral circulatory disorder",Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""70448"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A48B00,Bypass popliteal art by pop/peron art anast c vein graft NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""68412"", ""Category"": ""Other PAD procedures (3)""}]"
7A49000,Endarterectomy and patch repair of femoral artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""28777"", ""Category"": ""Other PAD procedures (3)""}]"
7A49900,Reconstruction of popliteal artery with vein graft,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""69519"", ""Category"": ""Other PAD procedures (3)""}]"
7A41y00,Other specified other bypass of iliac artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""52357"", ""Category"": ""Other PAD procedures (3)""}]"
7A47D00,Emerg bypass popliteal artery by pop/fem art anastomosis NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""70922"", ""Category"": ""Other PAD procedures (3)""}]"
7A4A200,Open embolectomy of femoral artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""9119"", ""Category"": ""Other PAD procedures (3)""}]"
2G63.00,Ischaemic toe,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""9561"", ""Category"": ""Peripheral vascular disease (7)""}]"
14F7.00,H/O: arterial lower limb ulcer,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""106762"", ""Category"": ""history of PVD during a consultation""}]"
7A49.15,Reconstruction of superficial femoral artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""96809"", ""Category"": ""Other PAD procedures (3)""}]"
7A43100,Open embolectomy of iliac artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""61255"", ""Category"": ""Other PAD procedures (3)""}]"
7A47700,Emerg bypass pop art by pop/tib art anast c vein graft NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""66879"", ""Category"": ""Other PAD procedures (3)""}]"
7A42y00,Other specified reconstruction of iliac artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""50894"", ""Category"": ""Other PAD procedures (3)""}]"
7A4A.13,Other open operations on popliteal artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""20892"", ""Category"": ""Other PAD procedures (3)""}]"
7A43300,Open insertion of iliac artery stent,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""34037"", ""Category"": ""Other PAD procedures (3)""}]"
G700.11,Aorto-iliac disease,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""19155"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A47600,Emerg bypass femoral art by fem/tib a anast c vein graft NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""96255"", ""Category"": ""Other PAD procedures (3)""}]"
G702z00,Extremity artery atheroma NOS,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""16260"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A43.11,Other open operations on common iliac artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""53580"", ""Category"": ""Other PAD procedures (3)""}]"
7A4A.00,Other open operations on femoral artery or popliteal artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""40397"", ""Category"": ""Other PAD procedures (3)""}]"
7A49300,Endarterectomy of popliteal artery NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""36136"", ""Category"": ""Other PAD procedures (3)""}]"
7A10000,Emerg aortic bypass by anastomosis axillary to femoral art,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""95573"", ""Category"": ""Other PAD procedures (3)""}]"
7A50000,Revision of reconstruction involving aorta,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""54071"", ""Category"": ""Other PAD procedures (3)""}]"
7A4A.14,Other open operations on superficial femoral artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""49319"", ""Category"": ""Other PAD procedures (3)""}]"
G733.00,Ischaemic foot,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""98174"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A42012,Iliac endarterectomy and patch,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""59602"", ""Category"": ""Other PAD procedures (3)""}]"
7A48.14,Other bypass of femoral artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""18060"", ""Category"": ""Other PAD procedures (3)""}]"
7A4A212,Open femoral embolectomy,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""17336"", ""Category"": ""Other PAD procedures (3)""}]"
7A48D00,Bypass popliteal artery by pop/fem artery anastomosis NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""42115"", ""Category"": ""Other PAD procedures (3)""}]"
G742900,Embolism and thrombosis of a leg artery NOS,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""44835"", ""Category"": ""Leg or aortic embolism or thrombosis (8)""}]"
A3A0F00,Gas gangrene-foot,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""72632"", ""Category"": ""Peripheral vascular disease (7)""}]"
G73..12,Ischaemia of legs,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""1826"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A41.00,Other bypass of iliac artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""21927"", ""Category"": ""Other PAD procedures (3)""}]"
7A12z00,Other bypass of bifurcation of aorta NOS,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""64798"", ""Category"": ""Other PAD procedures (3)""}]"
7A49y00,Reconstruction of femoral or popliteal artery OS,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""67083"", ""Category"": ""Other PAD procedures (3)""}]"
7A49400,Profundoplasty femoral artery & patch repair deep fem artery,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""57793"", ""Category"": ""Other PAD procedures (3)""}]"
Gyu7400,[X]Other specified peripheral vascular diseases,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""73961"", ""Category"": ""Peripheral vascular disease (7)""}]"
G732.00,Peripheral gangrene,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""9204"", ""Category"": ""Peripheral vascular disease (7)""}]"
7A48300,Bypass popliteal artery by pop/pop a anast c vein graft NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""24097"", ""Category"": ""Other PAD procedures (3)""}]"
7A41300,Bypass iliac artery by femoral/femoral art anastomosis NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""36443"", ""Category"": ""Other PAD procedures (3)""}]"
7A44300,Insertion of iliac artery stent,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""7111"", ""Category"": ""Other PAD procedures (3)""}]"
7A49600,Profundoplasty of femoral artery NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""47835"", ""Category"": ""Other PAD procedures (3)""}]"
7A41400,Emerg bypass comm iliac art by aorta/com iliac art anast NEC,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""68141"", ""Category"": ""Other PAD procedures (3)""}]"
G73y511,Nothnagel's vasomotor acroparaesthesia,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""68698"", ""Category"": ""Peripheral vascular disease (7)""}]"
C10EG00,Type 1 diabetes mellitus with peripheral angiopathy,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""93468"", ""Category"": ""Peripheral vascular disease (7)""}]"
G740.12,Aortoiliac obstruction,Read codes v2,C1349,3837,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""Medcode"": ""5650"", ""Category"": ""Peripheral vascular disease (7)""}]"
66869,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Repair of popliteal artery with temporary silastic shunt"", ""Readcode"": ""7A4A800""}]"
39437,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Open embolectomy popliteal artery"", ""Readcode"": ""7A4A300""}]"
52869,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Reconstruction of femoral artery with vein graft"", ""Readcode"": ""7A49800""}]"
24327,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Ischaemic ulcer diabetic foot"", ""Readcode"": ""M271000""}]"
6308,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Ischaemic leg ulcer"", ""Readcode"": ""M271.12""}]"
6256,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Percutaneous transluminal embolectomy of femoral artery"", ""Readcode"": ""7A4B200""}]"
6617,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Reconstruction of femoral or popliteal artery NOS"", ""Readcode"": ""7A49z00""}]"
