code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
G331.00,Prinzmetal's angina,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
Gyu6500,[X]Occlusion and stenosis of other precerebral arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G31y000,Acute coronary insufficiency,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
14A5.00,H/O: angina pectoris,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7920000,Saphenous vein graft replacement of one coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G614.00,Pontine haemorrhage,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G31yz00,Other acute and subacute ischaemic heart disease NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
3234,ECG:posterior/inferior infarct,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G30y000,Acute atrial infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G64z.11,Brainstem infarction NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G30y.00,Other acute myocardial infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G311.00,Preinfarction syndrome,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G364.00,Ruptur chordae tendinae/curr comp fol acute myocard infarct,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
793G.00,Perc translumin balloon angioplasty stenting coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G350.00,Subsequent myocardial infarction of anterior wall,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G61..11,CVA - cerebrovascular accid due to intracerebral haemorrhage,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7929111,Percut translum coronary thrombolytic therapy- streptokinase,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G640000,Cerebral infarction due to thrombosis of cerebral arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G681.00,Sequelae of intracerebral haemorrhage,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G64z300,Right sided cerebral infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
SP07600,Coronary artery bypass graft occlusion,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
Gyu6300,[X]Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G30z.00,Acute myocardial infarction NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G33z500,Post infarct angina,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G6W..00,Cereb infarct due unsp occlus/stenos precerebr arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G64..13,Stroke due to cerebral arterial occlusion,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G676000,"Cereb infarct due cerebral venous thrombosis, nonpyogenic",Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G64..12,Infarction - cerebral,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G331.11,Variant angina pectoris,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G380.00,Postoperative transmural myocardial infarction anterior wall,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7920,Saphenous vein graft replacement of coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
792C000,Replacement of coronary arteries using multiple methods,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7928,Transluminal balloon angioplasty of coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
Gyu6C00,"[X]Sequelae of stroke,not specfd as h'morrhage or infarction",Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G66..00,Stroke and cerebrovascular accident unspecified,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
14A7.00,H/O: CVA/stroke,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G613.00,Cerebellar haemorrhage,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
792A.00,Diagnostic transluminal operations on coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G35..00,Subsequent myocardial infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G330000,Nocturnal angina,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7923,Prosthetic replacement of coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G63z.00,Precerebral artery occlusion NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G683.00,Sequelae of cerebral infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7927z00,Other open operation on coronary artery NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7925311,LIMA single anastomosis,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G63y.00,Other precerebral artery occlusion,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7928y00,Transluminal balloon angioplasty of coronary artery OS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
ZV45K11,[V]Presence of coronary artery bypass graft - CABG,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G61X000,"Left sided intracerebral haemorrhage, unspecified",Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G301100,Acute anteroseptal infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
Gyu3400,[X]Acute transmural myocardial infarction of unspecif site,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G665.00,Pure motor lacunar syndrome,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G311500,Acute coronary syndrome,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7921000,Autograft replacement of one coronary artery NEC,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G652.00,Subclavian steal syndrome,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G30y200,Acute septal infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G30X000,Acute ST segment elevation myocardial infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
Gyu6G00,[X]Cereb infarct due unsp occlus/stenos precerebr arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G33z300,Angina on effort,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
ZV12511,[V]Personal history of stroke,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G330.00,Angina decubitus,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G66..13,CVA - Cerebrovascular accident unspecified,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G301000,Acute anteroapical infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G330z00,Angina decubitus NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
8HHM.00,Ref to multidisciplinary stroke function improvement service,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
792Az00,Diagnostic transluminal operation on coronary artery NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G641000,Cerebral infarction due to embolism of cerebral arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7925z00,Connection of mammary artery to coronary artery NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G366.00,"Thrombosis atrium,auric append&vent/curr comp foll acute MI",Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G61X.00,"Intracerebral haemorrhage in hemisphere, unspecified",Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7926,Connection of other thoracic artery to coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G654.00,Multiple and bilateral precerebral artery syndromes,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7929300,Rotary blade coronary angioplasty,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G65y.00,Other transient cerebral ischaemia,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7922000,Allograft replacement of one coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G30yz00,Other acute myocardial infarction NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7923100,Prosthetic replacement of two coronary arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
14A4.00,H/O: myocardial infarct >60,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G631.00,Carotid artery occlusion,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G30..11,Attack - heart,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G31y.00,Other acute and subacute ischaemic heart disease,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G641.11,Cerebral embolus,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7920200,Saphenous vein graft replacement of three coronary arteries,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7929y00,Other therapeutic transluminal op on coronary artery OS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G310.11,Dressler's syndrome,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
8HBJ.00,Stroke / transient ischaemic attack referral,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G38..00,Postoperative myocardial infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
793G200,Perc translum balloon angioplasty insert 1-2 stents cor art,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G307.00,Acute subendocardial infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
ZV45800,[V]Presence of coronary angioplasty implant and graft,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G66..11,CVA unspecified,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7924,Revision of bypass for coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
792D.00,Other bypass of coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7A6H400,Percutaneous transluminal angioplasty of vascular graft,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
792Ay00,Diagnostic transluminal operation on coronary artery OS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
792z.00,Coronary artery operations NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
3235,ECG: subendocardial infarct,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G616.00,External capsule haemorrhage,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7923.11,Prosthetic bypass of coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
14AT.00,History of myocardial infarction,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7921,Other autograft replacement of coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
792Cz00,Replacement of coronary artery NOS,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
792C.00,Other replacement of coronary artery,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
G383.00,Postoperative transmural myocardial infarction unspec site,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
7A6G100,Peroperative angioplasty,Read codes v2,C2666,6745,Cardiovascular Disease - Primary Care,PH894,1867,Cardiovascular Disease,"[{""Entity type"": ""res67: CVD_Read_Code"", ""Category"": ""diagnostic"", ""Coding System (Read)"": ""Read""}]"
